#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CXCR3	SELPLG	9606.ENSP00000362795	9606.ENSP00000228463	0	0	0	0	0.14	0.049	0	0.77	0.795
EPHX2	NT5E	9606.ENSP00000430269	9606.ENSP00000257770	0.054	0	0	0	0.077	0	0.672	0.369	0.795
FCGR3B	KLRD1	9606.ENSP00000433642	9606.ENSP00000338130	0	0	0	0	0.102	0	0	0.781	0.795
IFNG	BCL2	9606.ENSP00000229135	9606.ENSP00000381185	0	0	0	0	0.092	0	0	0.783	0.795
KLRD1	FCGR3B	9606.ENSP00000338130	9606.ENSP00000433642	0	0	0	0	0.102	0	0	0.781	0.795
NPM1	RACK1	9606.ENSP00000296930	9606.ENSP00000426909	0	0	0	0	0.573	0.194	0	0.453	0.795
NT5E	EPHX2	9606.ENSP00000257770	9606.ENSP00000430269	0.054	0	0	0	0.077	0	0.672	0.369	0.795
RACK1	NPM1	9606.ENSP00000426909	9606.ENSP00000296930	0	0	0	0	0.573	0.194	0	0.453	0.795
SELPLG	CXCR3	9606.ENSP00000228463	9606.ENSP00000362795	0	0	0	0	0.14	0.049	0	0.77	0.795
TTN	CCDC141	9606.ENSP00000467141	9606.ENSP00000386503	0	0.56	0	0	0.339	0	0	0.352	0.795
B3GAT1	CD4	9606.ENSP00000433847	9606.ENSP00000011653	0	0	0	0	0	0	0	0.796	0.796
CD4	B3GAT1	9606.ENSP00000011653	9606.ENSP00000433847	0	0	0	0	0	0	0	0.796	0.796
ITGAM	NT5E	9606.ENSP00000496959	9606.ENSP00000257770	0	0	0	0	0.06	0	0	0.792	0.796
NT5E	ITGAM	9606.ENSP00000257770	9606.ENSP00000496959	0	0	0	0	0.06	0	0	0.792	0.796
ITGA4	ITGAM	9606.ENSP00000380227	9606.ENSP00000496959	0	0	0	0.607	0.123	0	0.54	0.538	0.797
ITGAM	ITGA4	9606.ENSP00000496959	9606.ENSP00000380227	0	0	0	0.607	0.123	0	0.54	0.538	0.797
PECAM1	SELL	9606.ENSP00000457421	9606.ENSP00000498227	0	0	0	0	0.197	0.091	0	0.745	0.797
SELL	PECAM1	9606.ENSP00000498227	9606.ENSP00000457421	0	0	0	0	0.197	0.091	0	0.745	0.797
CCR7	CTLA4	9606.ENSP00000246657	9606.ENSP00000497102	0	0	0	0	0.256	0	0	0.74	0.798
CTLA4	CCR7	9606.ENSP00000497102	9606.ENSP00000246657	0	0	0	0	0.256	0	0	0.74	0.798
HAVCR2	IL2RA	9606.ENSP00000312002	9606.ENSP00000369293	0	0	0.209	0	0.184	0.125	0	0.685	0.798
IL2RA	HAVCR2	9606.ENSP00000369293	9606.ENSP00000312002	0	0	0.209	0	0.184	0.125	0	0.685	0.798
CD3E	CD69	9606.ENSP00000354566	9606.ENSP00000228434	0	0	0	0	0.296	0	0	0.727	0.799
CD6	CD8A	9606.ENSP00000323280	9606.ENSP00000386559	0	0	0	0	0.371	0.064	0	0.686	0.799
CD69	CD3E	9606.ENSP00000228434	9606.ENSP00000354566	0	0	0	0	0.296	0	0	0.727	0.799
CD69	PRF1	9606.ENSP00000228434	9606.ENSP00000398568	0	0	0	0	0.183	0.045	0	0.764	0.799
CD8A	CD6	9606.ENSP00000386559	9606.ENSP00000323280	0	0	0	0	0.371	0.064	0	0.686	0.799
FCGR3A	GZMB	9606.ENSP00000356946	9606.ENSP00000216341	0	0	0	0	0.25	0	0	0.743	0.799
FOXP3	PDCD1	9606.ENSP00000365380	9606.ENSP00000335062	0	0	0	0	0.127	0	0	0.779	0.799
GZMB	FCGR3A	9606.ENSP00000216341	9606.ENSP00000356946	0	0	0	0	0.25	0	0	0.743	0.799
PDCD1	FOXP3	9606.ENSP00000335062	9606.ENSP00000365380	0	0	0	0	0.127	0	0	0.779	0.799
PRF1	CD69	9606.ENSP00000398568	9606.ENSP00000228434	0	0	0	0	0.183	0.045	0	0.764	0.799
CD28	PTPRC	9606.ENSP00000324890	9606.ENSP00000411355	0	0	0	0	0.172	0	0	0.769	0.8
CD3E	ITGAM	9606.ENSP00000354566	9606.ENSP00000496959	0	0	0	0	0.15	0	0	0.774	0.8
ITGAM	CD3E	9606.ENSP00000496959	9606.ENSP00000354566	0	0	0	0	0.15	0	0	0.774	0.8
PTPRC	CD28	9606.ENSP00000411355	9606.ENSP00000324890	0	0	0	0	0.172	0	0	0.769	0.8
CCR6	CD19	9606.ENSP00000343952	9606.ENSP00000313419	0	0	0	0	0.212	0	0	0.758	0.801
CD19	CCR6	9606.ENSP00000313419	9606.ENSP00000343952	0	0	0	0	0.212	0	0	0.758	0.801
CD2	SELL	9606.ENSP00000358490	9606.ENSP00000498227	0	0	0	0	0.278	0.099	0	0.719	0.801
CD27	FCGR3A	9606.ENSP00000266557	9606.ENSP00000356946	0	0	0	0	0.14	0	0	0.778	0.801
CD27	CD3D	9606.ENSP00000266557	9606.ENSP00000300692	0	0	0	0	0.441	0	0	0.66	0.801
CD28	ITGA4	9606.ENSP00000324890	9606.ENSP00000380227	0	0	0	0	0.186	0	0	0.766	0.801
CD38	FCGR3B	9606.ENSP00000226279	9606.ENSP00000433642	0	0	0	0	0.099	0	0	0.788	0.801
CD3D	CD27	9606.ENSP00000300692	9606.ENSP00000266557	0	0	0	0	0.441	0	0	0.66	0.801
ENTPD1	TNFRSF18	9606.ENSP00000360250	9606.ENSP00000328207	0	0	0	0	0.047	0	0	0.8	0.801
FCGR3A	CD27	9606.ENSP00000356946	9606.ENSP00000266557	0	0	0	0	0.14	0	0	0.778	0.801
FCGR3A	KLRD1	9606.ENSP00000356946	9606.ENSP00000338130	0	0	0	0	0.087	0	0	0.791	0.801
FCGR3B	CD38	9606.ENSP00000433642	9606.ENSP00000226279	0	0	0	0	0.099	0	0	0.788	0.801
ITGA4	CD28	9606.ENSP00000380227	9606.ENSP00000324890	0	0	0	0	0.186	0	0	0.766	0.801
KLRD1	FCGR3A	9606.ENSP00000338130	9606.ENSP00000356946	0	0	0	0	0.087	0	0	0.791	0.801
SELL	CD2	9606.ENSP00000498227	9606.ENSP00000358490	0	0	0	0	0.278	0.099	0	0.719	0.801
TNFRSF18	ENTPD1	9606.ENSP00000328207	9606.ENSP00000360250	0	0	0	0	0.047	0	0	0.8	0.801
CCR7	FOXP3	9606.ENSP00000246657	9606.ENSP00000365380	0	0	0	0	0.085	0	0	0.793	0.802
CD38	ITGA4	9606.ENSP00000226279	9606.ENSP00000380227	0	0	0	0	0.199	0	0	0.763	0.802
FOXP3	CCR7	9606.ENSP00000365380	9606.ENSP00000246657	0	0	0	0	0.085	0	0	0.793	0.802
IL2RB	SELL	9606.ENSP00000216223	9606.ENSP00000498227	0	0	0	0	0.197	0	0	0.764	0.802
ITGA4	CD38	9606.ENSP00000380227	9606.ENSP00000226279	0	0	0	0	0.199	0	0	0.763	0.802
MCAM	NT5E	9606.ENSP00000264036	9606.ENSP00000257770	0	0	0	0	0.059	0.132	0	0.778	0.802
NT5E	MCAM	9606.ENSP00000257770	9606.ENSP00000264036	0	0	0	0	0.059	0.132	0	0.778	0.802
SELL	IL2RB	9606.ENSP00000498227	9606.ENSP00000216223	0	0	0	0	0.197	0	0	0.764	0.802
B3GAT1	FCGR3A	9606.ENSP00000433847	9606.ENSP00000356946	0	0	0	0	0	0	0	0.803	0.803
CCR7	GZMB	9606.ENSP00000246657	9606.ENSP00000216341	0	0	0	0	0.252	0.052	0	0.744	0.803
CD28	CXCR3	9606.ENSP00000324890	9606.ENSP00000362795	0	0	0	0	0.127	0	0	0.784	0.803
CXCR3	CD28	9606.ENSP00000362795	9606.ENSP00000324890	0	0	0	0	0.127	0	0	0.784	0.803
CXCR4	SELL	9606.ENSP00000386884	9606.ENSP00000498227	0	0	0	0	0.202	0	0	0.764	0.803
FCGR3A	B3GAT1	9606.ENSP00000356946	9606.ENSP00000433847	0	0	0	0	0	0	0	0.803	0.803
GZMB	CCR7	9606.ENSP00000216341	9606.ENSP00000246657	0	0	0	0	0.252	0.052	0	0.744	0.803
SELL	CXCR4	9606.ENSP00000498227	9606.ENSP00000386884	0	0	0	0	0.202	0	0	0.764	0.803
AIF1	CX3CR1	9606.ENSP00000365227	9606.ENSP00000351059	0	0	0	0	0.177	0	0	0.772	0.804
CD27	PTPRC	9606.ENSP00000266557	9606.ENSP00000411355	0	0	0	0	0.191	0	0	0.768	0.804
CD27	FAS	9606.ENSP00000266557	9606.ENSP00000498466	0	0	0	0	0.059	0	0	0.801	0.804
CX3CR1	AIF1	9606.ENSP00000351059	9606.ENSP00000365227	0	0	0	0	0.177	0	0	0.772	0.804
FAS	CD27	9606.ENSP00000498466	9606.ENSP00000266557	0	0	0	0	0.059	0	0	0.801	0.804
PTPRC	CD27	9606.ENSP00000411355	9606.ENSP00000266557	0	0	0	0	0.191	0	0	0.768	0.804
CCR7	KLRB1	9606.ENSP00000246657	9606.ENSP00000229402	0	0	0	0	0.245	0	0	0.753	0.805
CD14	ITGB2	9606.ENSP00000385519	9606.ENSP00000380948	0	0	0	0	0.495	0	0.5	0.29	0.805
CD19	GZMB	9606.ENSP00000313419	9606.ENSP00000216341	0	0	0	0	0.099	0	0	0.793	0.805
CD69	ITGAM	9606.ENSP00000228434	9606.ENSP00000496959	0	0	0	0	0.158	0	0	0.778	0.805
GZMB	CD19	9606.ENSP00000216341	9606.ENSP00000313419	0	0	0	0	0.099	0	0	0.793	0.805
IL17A	IL2RA	9606.ENSP00000497968	9606.ENSP00000369293	0	0	0	0	0.085	0	0	0.796	0.805
IL2RA	IL17A	9606.ENSP00000369293	9606.ENSP00000497968	0	0	0	0	0.085	0	0	0.796	0.805
ITGAM	CD69	9606.ENSP00000496959	9606.ENSP00000228434	0	0	0	0	0.158	0	0	0.778	0.805
ITGB2	CD14	9606.ENSP00000380948	9606.ENSP00000385519	0	0	0	0	0.495	0	0.5	0.29	0.805
KLRB1	CCR7	9606.ENSP00000229402	9606.ENSP00000246657	0	0	0	0	0.245	0	0	0.753	0.805
CD19	IL7R	9606.ENSP00000313419	9606.ENSP00000306157	0	0	0	0	0.083	0	0	0.799	0.808
CD38	ITGAM	9606.ENSP00000226279	9606.ENSP00000496959	0	0	0	0	0.087	0	0	0.799	0.808
FCGR3A	IL17A	9606.ENSP00000356946	9606.ENSP00000497968	0	0	0	0	0.063	0	0	0.804	0.808
FCGR3B	IL17A	9606.ENSP00000433642	9606.ENSP00000497968	0	0	0	0	0.063	0	0	0.803	0.808
IL17A	FCGR3A	9606.ENSP00000497968	9606.ENSP00000356946	0	0	0	0	0.063	0	0	0.804	0.808
IL17A	FCGR3B	9606.ENSP00000497968	9606.ENSP00000433642	0	0	0	0	0.063	0	0	0.803	0.808
IL7R	CD19	9606.ENSP00000306157	9606.ENSP00000313419	0	0	0	0	0.083	0	0	0.799	0.808
ITGAM	CD38	9606.ENSP00000496959	9606.ENSP00000226279	0	0	0	0	0.087	0	0	0.799	0.808
CD19	CD3E	9606.ENSP00000313419	9606.ENSP00000354566	0	0	0	0	0.147	0	0	0.785	0.809
CD3E	CD19	9606.ENSP00000354566	9606.ENSP00000313419	0	0	0	0	0.147	0	0	0.785	0.809
CD3G	PDCD1	9606.ENSP00000431445	9606.ENSP00000335062	0	0	0	0	0.153	0	0.5	0.589	0.81
PDCD1	CD3G	9606.ENSP00000335062	9606.ENSP00000431445	0	0	0	0	0.153	0	0.5	0.589	0.81
CD4	CD6	9606.ENSP00000011653	9606.ENSP00000323280	0	0	0	0	0.294	0	0	0.744	0.811
CD6	CD4	9606.ENSP00000323280	9606.ENSP00000011653	0	0	0	0	0.294	0	0	0.744	0.811
CD28	HAVCR2	9606.ENSP00000324890	9606.ENSP00000312002	0	0	0	0	0.127	0.091	0	0.782	0.812
CD5	ITGAM	9606.ENSP00000342681	9606.ENSP00000496959	0	0	0	0	0.118	0	0	0.796	0.812
HAVCR2	CD28	9606.ENSP00000312002	9606.ENSP00000324890	0	0	0	0	0.127	0.091	0	0.782	0.812
ITGAM	CD5	9606.ENSP00000496959	9606.ENSP00000342681	0	0	0	0	0.118	0	0	0.796	0.812
AIF1	PTPRC	9606.ENSP00000365227	9606.ENSP00000411355	0	0	0	0	0.353	0.045	0	0.721	0.813
FCGR3B	KLRB1	9606.ENSP00000433642	9606.ENSP00000229402	0	0	0	0	0.115	0	0	0.798	0.813
IL17A	IL7R	9606.ENSP00000497968	9606.ENSP00000306157	0	0	0	0	0	0	0	0.813	0.813
IL2RB	TBX21	9606.ENSP00000216223	9606.ENSP00000177694	0	0	0	0	0.48	0	0	0.655	0.813
IL7R	IL17A	9606.ENSP00000306157	9606.ENSP00000497968	0	0	0	0	0	0	0	0.813	0.813
KLRB1	FCGR3B	9606.ENSP00000229402	9606.ENSP00000433642	0	0	0	0	0.115	0	0	0.798	0.813
KLRD1	NCAM1	9606.ENSP00000338130	9606.ENSP00000480132	0	0	0	0	0.127	0.091	0	0.784	0.813
NCAM1	KLRD1	9606.ENSP00000480132	9606.ENSP00000338130	0	0	0	0	0.127	0.091	0	0.784	0.813
PTPRC	AIF1	9606.ENSP00000411355	9606.ENSP00000365227	0	0	0	0	0.353	0.045	0	0.721	0.813
TBX21	IL2RB	9606.ENSP00000177694	9606.ENSP00000216223	0	0	0	0	0.48	0	0	0.655	0.813
CCR6	CXCR3	9606.ENSP00000343952	9606.ENSP00000362795	0	0	0.074	0.837	0.098	0	0.5	0.607	0.814
CCR7	LTB	9606.ENSP00000246657	9606.ENSP00000410481	0	0	0	0	0.503	0	0	0.642	0.814
CD28	IL7R	9606.ENSP00000324890	9606.ENSP00000306157	0	0	0	0	0.191	0	0	0.78	0.814
CXCR3	CCR6	9606.ENSP00000362795	9606.ENSP00000343952	0	0	0.074	0.837	0.098	0	0.5	0.607	0.814
IL7R	CD28	9606.ENSP00000306157	9606.ENSP00000324890	0	0	0	0	0.191	0	0	0.78	0.814
ITGB2	PECAM1	9606.ENSP00000380948	9606.ENSP00000457421	0	0	0	0	0.259	0.071	0	0.751	0.814
LTB	CCR7	9606.ENSP00000410481	9606.ENSP00000246657	0	0	0	0	0.503	0	0	0.642	0.814
PECAM1	ITGB2	9606.ENSP00000457421	9606.ENSP00000380948	0	0	0	0	0.259	0.071	0	0.751	0.814
CD38	CD69	9606.ENSP00000226279	9606.ENSP00000228434	0	0	0	0	0.2	0	0	0.778	0.815
CD3D	KLRB1	9606.ENSP00000300692	9606.ENSP00000229402	0	0	0	0	0.524	0.045	0	0.627	0.815
CD69	CD38	9606.ENSP00000228434	9606.ENSP00000226279	0	0	0	0	0.2	0	0	0.778	0.815
KLRB1	CD3D	9606.ENSP00000229402	9606.ENSP00000300692	0	0	0	0	0.524	0.045	0	0.627	0.815
KLRD1	KLRF1	9606.ENSP00000338130	9606.ENSP00000483713	0	0	0	0.699	0.767	0	0	0.238	0.815
KLRF1	KLRD1	9606.ENSP00000483713	9606.ENSP00000338130	0	0	0	0.699	0.767	0	0	0.238	0.815
BTLA	HAVCR2	9606.ENSP00000333919	9606.ENSP00000312002	0	0	0	0	0.104	0	0	0.803	0.816
CD19	NT5E	9606.ENSP00000313419	9606.ENSP00000257770	0	0	0	0	0.047	0	0	0.815	0.816
HAVCR2	BTLA	9606.ENSP00000312002	9606.ENSP00000333919	0	0	0	0	0.104	0	0	0.803	0.816
NT5E	CD19	9606.ENSP00000257770	9606.ENSP00000313419	0	0	0	0	0.047	0	0	0.815	0.816
CD19	PDCD1	9606.ENSP00000313419	9606.ENSP00000335062	0	0	0	0	0.147	0	0	0.795	0.817
PDCD1	CD19	9606.ENSP00000335062	9606.ENSP00000313419	0	0	0	0	0.147	0	0	0.795	0.817
CD19	CXCR4	9606.ENSP00000313419	9606.ENSP00000386884	0	0	0	0	0.153	0	0	0.794	0.818
CD38	NCAM1	9606.ENSP00000226279	9606.ENSP00000480132	0	0	0	0	0.042	0	0	0.818	0.818
CXCR4	CD19	9606.ENSP00000386884	9606.ENSP00000313419	0	0	0	0	0.153	0	0	0.794	0.818
NCAM1	CD38	9606.ENSP00000480132	9606.ENSP00000226279	0	0	0	0	0.042	0	0	0.818	0.818
CXCR4	ITGB1	9606.ENSP00000386884	9606.ENSP00000379350	0	0	0	0	0.06	0	0	0.815	0.819
GZMB	HAVCR2	9606.ENSP00000216341	9606.ENSP00000312002	0	0	0	0	0.177	0.113	0	0.772	0.819
HAVCR2	GZMB	9606.ENSP00000312002	9606.ENSP00000216341	0	0	0	0	0.177	0.113	0	0.772	0.819
ITGB1	CXCR4	9606.ENSP00000379350	9606.ENSP00000386884	0	0	0	0	0.06	0	0	0.815	0.819
ITGB1	MCAM	9606.ENSP00000379350	9606.ENSP00000264036	0	0	0	0	0.051	0.071	0.4	0.701	0.82
MCAM	ITGB1	9606.ENSP00000264036	9606.ENSP00000379350	0	0	0	0	0.051	0.071	0.4	0.701	0.82
FCGR3B	FOXP3	9606.ENSP00000433642	9606.ENSP00000365380	0	0	0	0	0.06	0	0	0.818	0.821
FOXP3	FCGR3B	9606.ENSP00000365380	9606.ENSP00000433642	0	0	0	0	0.06	0	0	0.818	0.821
TNFRSF18	TNFRSF8	9606.ENSP00000328207	9606.ENSP00000263932	0	0	0	0	0.128	0	0	0.803	0.821
TNFRSF8	TNFRSF18	9606.ENSP00000263932	9606.ENSP00000328207	0	0	0	0	0.128	0	0	0.803	0.821
CCR7	CD2	9606.ENSP00000246657	9606.ENSP00000358490	0	0	0	0	0.432	0	0	0.7	0.822
CD2	CCR7	9606.ENSP00000358490	9606.ENSP00000246657	0	0	0	0	0.432	0	0	0.7	0.822
CTLA4	TBX21	9606.ENSP00000497102	9606.ENSP00000177694	0	0	0	0	0.161	0	0	0.797	0.822
FCGR3A	FOXP3	9606.ENSP00000356946	9606.ENSP00000365380	0	0	0	0	0.062	0	0	0.818	0.822
FOXP3	FCGR3A	9606.ENSP00000365380	9606.ENSP00000356946	0	0	0	0	0.062	0	0	0.818	0.822
FOXP3	TIGIT	9606.ENSP00000365380	9606.ENSP00000419085	0	0	0	0	0.121	0	0	0.806	0.822
TBX21	CTLA4	9606.ENSP00000177694	9606.ENSP00000497102	0	0	0	0	0.161	0	0	0.797	0.822
TIGIT	FOXP3	9606.ENSP00000419085	9606.ENSP00000365380	0	0	0	0	0.121	0	0	0.806	0.822
CCR7	TBX21	9606.ENSP00000246657	9606.ENSP00000177694	0	0	0	0	0.238	0	0	0.777	0.823
CD69	FOXP3	9606.ENSP00000228434	9606.ENSP00000365380	0	0	0	0	0	0	0	0.823	0.823
CD69	FCGR3B	9606.ENSP00000228434	9606.ENSP00000433642	0	0	0	0	0.12	0	0	0.807	0.823
FCGR3B	CD69	9606.ENSP00000433642	9606.ENSP00000228434	0	0	0	0	0.12	0	0	0.807	0.823
FOXP3	GZMB	9606.ENSP00000365380	9606.ENSP00000216341	0	0	0	0	0.105	0	0	0.81	0.823
FOXP3	CD69	9606.ENSP00000365380	9606.ENSP00000228434	0	0	0	0	0	0	0	0.823	0.823
GZMB	FOXP3	9606.ENSP00000216341	9606.ENSP00000365380	0	0	0	0	0.105	0	0	0.81	0.823
TBX21	CCR7	9606.ENSP00000177694	9606.ENSP00000246657	0	0	0	0	0.238	0	0	0.777	0.823
CD2	IL2RB	9606.ENSP00000358490	9606.ENSP00000216223	0	0	0	0	0.681	0	0	0.472	0.824
CD28	FCGR3A	9606.ENSP00000324890	9606.ENSP00000356946	0	0	0	0	0.074	0	0	0.818	0.824
FCGR3A	CD28	9606.ENSP00000356946	9606.ENSP00000324890	0	0	0	0	0.074	0	0	0.818	0.824
HAVCR2	TNFRSF18	9606.ENSP00000312002	9606.ENSP00000328207	0	0	0	0	0.066	0	0	0.819	0.824
IL2RB	CD2	9606.ENSP00000216223	9606.ENSP00000358490	0	0	0	0	0.681	0	0	0.472	0.824
TNFRSF18	HAVCR2	9606.ENSP00000328207	9606.ENSP00000312002	0	0	0	0	0.066	0	0	0.819	0.824
CCR6	CCR7	9606.ENSP00000343952	9606.ENSP00000246657	0	0	0	0.888	0.198	0	0.5	0.6	0.825
CCR7	CCR6	9606.ENSP00000246657	9606.ENSP00000343952	0	0	0	0.888	0.198	0	0.5	0.6	0.825
CD2	CTLA4	9606.ENSP00000358490	9606.ENSP00000497102	0	0	0	0	0.401	0	0	0.721	0.825
CTLA4	CD2	9606.ENSP00000497102	9606.ENSP00000358490	0	0	0	0	0.401	0	0	0.721	0.825
GIMAP5	GIMAP8	9606.ENSP00000351473	9606.ENSP00000305107	0	0	0.123	0.81	0.776	0	0	0.183	0.825
GIMAP8	GIMAP5	9606.ENSP00000305107	9606.ENSP00000351473	0	0	0.123	0.81	0.776	0	0	0.183	0.825
ADRB2	CXCR4	9606.ENSP00000305372	9606.ENSP00000386884	0	0	0	0.594	0.078	0	0	0.819	0.826
CCR6	IL7R	9606.ENSP00000343952	9606.ENSP00000306157	0	0	0	0	0.084	0	0	0.818	0.826
CD2	CD38	9606.ENSP00000358490	9606.ENSP00000226279	0	0	0	0	0.159	0	0	0.802	0.826
CD28	TBX21	9606.ENSP00000324890	9606.ENSP00000177694	0	0	0	0	0.129	0	0	0.809	0.826
CD38	CD2	9606.ENSP00000226279	9606.ENSP00000358490	0	0	0	0	0.159	0	0	0.802	0.826
CD69	FCGR3A	9606.ENSP00000228434	9606.ENSP00000356946	0	0	0	0	0.122	0	0	0.81	0.826
CXCR4	ADRB2	9606.ENSP00000386884	9606.ENSP00000305372	0	0	0	0.594	0.078	0	0	0.819	0.826
CXCR4	ITGB2	9606.ENSP00000386884	9606.ENSP00000380948	0	0	0	0	0.182	0	0	0.796	0.826
FCGR3A	CD69	9606.ENSP00000356946	9606.ENSP00000228434	0	0	0	0	0.122	0	0	0.81	0.826
IFNG	KLRB1	9606.ENSP00000229135	9606.ENSP00000229402	0	0	0	0	0.19	0	0	0.794	0.826
IL7R	CCR6	9606.ENSP00000306157	9606.ENSP00000343952	0	0	0	0	0.084	0	0	0.818	0.826
ITGB2	CXCR4	9606.ENSP00000380948	9606.ENSP00000386884	0	0	0	0	0.182	0	0	0.796	0.826
KLRB1	IFNG	9606.ENSP00000229402	9606.ENSP00000229135	0	0	0	0	0.19	0	0	0.794	0.826
TBX21	CD28	9606.ENSP00000177694	9606.ENSP00000324890	0	0	0	0	0.129	0	0	0.809	0.826
CTLA4	GZMB	9606.ENSP00000497102	9606.ENSP00000216341	0	0	0	0	0.219	0	0	0.787	0.827
CX3CR1	ITGAM	9606.ENSP00000351059	9606.ENSP00000496959	0	0	0	0	0.214	0	0	0.789	0.827
EXOSC8	WDR43	9606.ENSP00000374354	9606.ENSP00000384302	0	0	0	0	0.23	0.507	0.4	0.331	0.827
GZMB	CTLA4	9606.ENSP00000216341	9606.ENSP00000497102	0	0	0	0	0.219	0	0	0.787	0.827
ITGAM	CX3CR1	9606.ENSP00000496959	9606.ENSP00000351059	0	0	0	0	0.214	0	0	0.789	0.827
WDR43	EXOSC8	9606.ENSP00000384302	9606.ENSP00000374354	0	0	0	0	0.23	0.507	0.4	0.331	0.827
CCR7	ITGA4	9606.ENSP00000246657	9606.ENSP00000380227	0	0	0	0	0.139	0	0	0.809	0.828
CD27	SELL	9606.ENSP00000266557	9606.ENSP00000498227	0	0	0	0	0.188	0	0	0.796	0.828
CD28	FCGR3B	9606.ENSP00000324890	9606.ENSP00000433642	0	0	0	0	0.094	0	0	0.818	0.828
CD28	CD3E	9606.ENSP00000324890	9606.ENSP00000354566	0	0	0	0	0.329	0	0	0.754	0.828
CD3E	CD28	9606.ENSP00000354566	9606.ENSP00000324890	0	0	0	0	0.329	0	0	0.754	0.828
CD5	FCGR3B	9606.ENSP00000342681	9606.ENSP00000433642	0	0	0	0	0.086	0	0	0.82	0.828
FCGR3B	CD28	9606.ENSP00000433642	9606.ENSP00000324890	0	0	0	0	0.094	0	0	0.818	0.828
FCGR3B	CD5	9606.ENSP00000433642	9606.ENSP00000342681	0	0	0	0	0.086	0	0	0.82	0.828
GNLY	GZMK	9606.ENSP00000436423	9606.ENSP00000231009	0	0	0	0	0.497	0	0	0.671	0.828
GZMK	GNLY	9606.ENSP00000231009	9606.ENSP00000436423	0	0	0	0	0.497	0	0	0.671	0.828
ITGA4	CCR7	9606.ENSP00000380227	9606.ENSP00000246657	0	0	0	0	0.139	0	0	0.809	0.828
ITGB1	PECAM1	9606.ENSP00000379350	9606.ENSP00000457421	0	0	0	0	0.069	0.071	0	0.817	0.828
PECAM1	ITGB1	9606.ENSP00000457421	9606.ENSP00000379350	0	0	0	0	0.069	0.071	0	0.817	0.828
SELL	CD27	9606.ENSP00000498227	9606.ENSP00000266557	0	0	0	0	0.188	0	0	0.796	0.828
CD27	IL2RB	9606.ENSP00000266557	9606.ENSP00000216223	0	0	0	0	0.207	0	0	0.794	0.829
IL2RB	CD27	9606.ENSP00000216223	9606.ENSP00000266557	0	0	0	0	0.207	0	0	0.794	0.829
CD28	SELL	9606.ENSP00000324890	9606.ENSP00000498227	0	0	0	0	0.134	0	0	0.811	0.83
SELL	CD28	9606.ENSP00000498227	9606.ENSP00000324890	0	0	0	0	0.134	0	0	0.811	0.83
BCL2	CD8A	9606.ENSP00000381185	9606.ENSP00000386559	0	0	0	0	0.066	0	0	0.827	0.831
CD8A	BCL2	9606.ENSP00000386559	9606.ENSP00000381185	0	0	0	0	0.066	0	0	0.827	0.831
CXCR3	TBX21	9606.ENSP00000362795	9606.ENSP00000177694	0	0	0	0	0.273	0	0	0.777	0.831
FCGR3A	KLRB1	9606.ENSP00000356946	9606.ENSP00000229402	0	0	0	0	0.198	0	0	0.799	0.831
FCGR3B	PDCD1	9606.ENSP00000433642	9606.ENSP00000335062	0	0	0	0	0.07	0	0	0.826	0.831
FCGR3B	ITGB2	9606.ENSP00000433642	9606.ENSP00000380948	0	0	0	0	0.25	0	0	0.784	0.831
ITGB2	FCGR3B	9606.ENSP00000380948	9606.ENSP00000433642	0	0	0	0	0.25	0	0	0.784	0.831
KLRB1	FCGR3A	9606.ENSP00000229402	9606.ENSP00000356946	0	0	0	0	0.198	0	0	0.799	0.831
PDCD1	FCGR3B	9606.ENSP00000335062	9606.ENSP00000433642	0	0	0	0	0.07	0	0	0.826	0.831
TBX21	CXCR3	9606.ENSP00000177694	9606.ENSP00000362795	0	0	0	0	0.273	0	0	0.777	0.831
BTLA	TIGIT	9606.ENSP00000333919	9606.ENSP00000419085	0	0	0	0	0.304	0	0	0.769	0.832
CD5	FCGR3A	9606.ENSP00000342681	9606.ENSP00000356946	0	0	0	0	0.098	0	0	0.822	0.832
FCGR3A	CD5	9606.ENSP00000356946	9606.ENSP00000342681	0	0	0	0	0.098	0	0	0.822	0.832
GZMB	PDCD1	9606.ENSP00000216341	9606.ENSP00000335062	0	0	0	0	0.143	0	0	0.812	0.832
PDCD1	GZMB	9606.ENSP00000335062	9606.ENSP00000216341	0	0	0	0	0.143	0	0	0.812	0.832
TIGIT	BTLA	9606.ENSP00000419085	9606.ENSP00000333919	0	0	0	0	0.304	0	0	0.769	0.832
CD4	HAVCR2	9606.ENSP00000011653	9606.ENSP00000312002	0	0	0	0	0.087	0	0	0.825	0.833
FCGR3A	PDCD1	9606.ENSP00000356946	9606.ENSP00000335062	0	0	0	0	0.074	0	0	0.828	0.833
GNLY	MAML2	9606.ENSP00000436423	9606.ENSP00000434552	0	0	0	0	0	0	0	0.833	0.833
HAVCR2	CD4	9606.ENSP00000312002	9606.ENSP00000011653	0	0	0	0	0.087	0	0	0.825	0.833
MAML2	GNLY	9606.ENSP00000434552	9606.ENSP00000436423	0	0	0	0	0	0	0	0.833	0.833
PDCD1	FCGR3A	9606.ENSP00000335062	9606.ENSP00000356946	0	0	0	0	0.074	0	0	0.828	0.833
